map_id,title_ja,title_en,sheet_code,region_code,region_folder,pub_year,publication_status,zfk_available,zfk_units,shape_available,pdf_available,attribute_available,xml_available,kml_available,geotiff_available,viewer_available,legend_image_available,map_image_available,local_shape,local_pdf,local_zfk,source_combination,recommended_route,confidence_ceiling,requires_llm,work_status,review_units,unit_name_filled,lithology_filled,sort_order_filled,conflict_count,next_action,review_path,submission_path,shape_url,pdf_url,attribute_url,viewer_url,legend_image_url,source_scale
255,5万分の1地質図幅「古平・幌武意」 (1955),Furubira & Horomui,04009,04,04_札幌,1955,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04009_1955_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=255,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_255_legend_302.jpg,"1:50,000"
261,5万分の1地質図幅「小樽西部」 (1954),Otaru-W,04010,04,04_札幌,1954,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04010_1954_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=261,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_261_legend_308.jpg,"1:50,000"
262,5万分の1地質図幅「小樽東部」 (1957),Otaru-E,04011,04,04_札幌,1957,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=262,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_262_legend_309.jpg,"1:50,000"
263,5万分の1地質図幅「石狩」 (1958),Ishikari,04012,04,04_札幌,1958,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04012_1958_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=263,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_263_legend_310.jpg,"1:50,000"
264,5万分の1地質図幅「當別」 (1957),Tobetsu,04013,04,04_札幌,1956,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04013_1956_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=264,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_264_legend_311.jpg,"1:50,000"
265,5万分の1地質図幅「岩見沢」 (1964),Iwamizawa,04014,04,04_札幌,1964,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04014_1964_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=265,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_265_legend_312.jpg,"1:50,000"
266,5万分の1地質図幅「幾春別岳」 (1955),Ikushumbetsudake,04015,04,04_札幌,1955,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04015_1955_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=266,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_266_legend_313.jpg,"1:50,000"
267,5万分の1地質図幅「山部」 (1953),Yamabe,04016,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=267,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_267_legend_314.jpg,"1:50,000"
268,5万分の1地質図幅「神恵内」 (1980),Kamoenai,04017,04,04_札幌,1980,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=268,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_268_legend_315.jpg,"1:50,000"
269,5万分の1地質図幅「茅沼」 (1952),Kayanuma,04018,04,04_札幌,1952,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04018_1952_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=269,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_269_legend_316.jpg,"1:50,000"
270,5万分の1地質図幅「仁木」 (1954),Niki,04019,04,04_札幌,1954,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04019_1954_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=270,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_270_legend_317.jpg,"1:50,000"
271,5万分の1地質図幅「銭函」 (1953),Zenibako,04020,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=271,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_271_legend_318.jpg,"1:50,000"
272,5万分の1地質図幅「札幌」 (1956),Sapporo,04021,04,04_札幌,1956,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=272,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_272_legend_319.jpg,"1:50,000"
273,5万分の1地質図幅「江別」 (1971),Ebetsu,04022,04,04_札幌,1971,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=273,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_273_legend_320.jpg,"1:50,000"
274,5万分の1地質図幅「夕張」 (1964),Yubari,04023,04,04_札幌,1964,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04023_1965_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=274,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_274_legend_321.jpg,"1:50,000"
275,5万分の1地質図幅「大夕張」 (1954),Oyubari,04024,04,04_札幌,1954,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=275,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_275_legend_322.jpg,"1:50,000"
276,5万分の1地質図幅「石狩金山」 (1958),Ishikarikinzan,04025,04,04_札幌,1958,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=276,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_276_legend_323.jpg,"1:50,000"
277,5万分の1地質図幅「島古丹」 (1976),Shimakotan,04026,04,04_札幌,1976,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=277,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_277_legend_324.jpg,"1:50,000"
278,5万分の1地質図幅「岩内」 (1955),Iwanai,04027,04,04_札幌,1955,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04027_1955_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=278,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_278_legend_325.jpg,"1:50,000"
279,5万分の1地質図幅「倶知安」 (1956),Kutchian,04028,04,04_札幌,1956,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=279,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_279_legend_326.jpg,"1:50,000"
280,5万分の1地質図幅「定山渓」 (1953),Jozankei,04029,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=280,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_280_legend_327.jpg,"1:50,000"
281,5万分の1地質図幅「石山」 (1956),Ishiyama,04030,04,04_札幌,1956,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=281,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_281_legend_328.jpg,"1:50,000"
282,5万分の1地質図幅「恵庭」 (1959),Eniwa,04031,04,04_札幌,1959,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=282,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_282_legend_329.jpg,"1:50,000"
283,5万分の1地質図幅「追分」 (1960),Oiwake,04032,04,04_札幌,1960,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04032_1960_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=283,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_283_legend_330.jpg,"1:50,000"
769,5万分の1地質図幅「紅葉山」 (2002),Momijiyama,04033,04,04_札幌,2002,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=769,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_769_legend_331.jpg,"1:50,000"
284,5万分の1地質図幅「日高」 (1986),Hidaka,04034,04,04_札幌,1986,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=284,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_284_legend_332.jpg,"1:50,000"
286,5万分の1地質図幅「寿都」 (1981),Suttsu,04036,04,04_札幌,1981,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=286,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_286_legend_334.jpg,"1:50,000"
287,5万分の1地質図幅「歌棄」 (1984),Utasutsu,04037,04,04_札幌,1984,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=287,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_287_legend_335.jpg,"1:50,000"
288,5万分の1地質図幅「狩太」 (1961),Kaributo,04038,04,04_札幌,1961,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=288,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_288_legend_336.jpg,"1:50,000"
289,5万分の1地質図幅「留寿都」 (1956),Rusuttsu,04039,04,04_札幌,1956,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=289,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_289_legend_337.jpg,"1:50,000"
290,5万分の1地質図幅「壮渓珠」 (1954),Sokeishu,04040,04,04_札幌,1954,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=290,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_290_legend_338.jpg,"1:50,000"
291,5万分の1地質図幅「樽前山」 (1957),Tarumaizan,04041,04,04_札幌,1957,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=291,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_291_legend_339.jpg,"1:50,000"
292,5万分の1地質図幅「千歳」 (1980),Chitose,04042,04,04_札幌,1980,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04042_1980_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=292,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_292_legend_340.jpg,"1:50,000"
293,5万分の1地質図幅「早来」 (1960),Hayakita,04043,04,04_札幌,1960,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04043_1960_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=293,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_293_legend_341.jpg,"1:50,000"
294,5万分の1地質図幅「穂別」 (1984),Hobetsu,04044,04,04_札幌,1987,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=294,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_294_legend_342.jpg,"1:50,000"
295,5万分の1地質図幅「岩知志」 (1977),Iwachishi,04045,04,04_札幌,1978,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=295,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_295_legend_343.jpg,"1:50,000"
285,5万分の1地質図幅「原歌・狩場山」 (1987),Harauta & Karibayama,04046,04,04_札幌,1987,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=285,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_285_legend_333.jpg,"1:50,000"
296,5万分の1地質図幅「大平山」 (1993),Obirayama,04047,04,04_札幌,1993,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=296,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_296_legend_344.jpg,"1:50,000"
297,5万分の1地質図幅「長万部」 (1983),Oshamambe,04048,04,04_札幌,1984,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04048_1983_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=297,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_297_legend_345.jpg,"1:50,000"
298,5万分の1地質図幅「豊浦」 (1958),Toyoura,04049,04,04_札幌,1958,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=298,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_298_legend_346.jpg,"1:50,000"
299,5万分の1地質図幅「虻田」 (1956),Abuta,04050,04,04_札幌,1956,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04050_1956_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=299,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_299_legend_347.jpg,"1:50,000"
300,5万分の1地質図幅「徳舜瞥」 (1954),Tokushumbetsu,04051,04,04_札幌,1954,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04051_1954_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=300,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_300_legend_348.jpg,"1:50,000"
301,5万分の1地質図幅「白老」 (1953),Shiraoi,04052,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=301,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_301_legend_349.jpg,"1:50,000"
302,5万分の1地質図幅「苫小牧」 (1959),Tomakomai,04053,04,04_札幌,1959,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=302,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_302_legend_350.jpg,"1:50,000"
303,5万分の1地質図幅「鵡川」 (1960),Mukawa,04054,04,04_札幌,1960,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04054_1960_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=303,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_303_legend_351.jpg,"1:50,000"
304,5万分の1地質図幅「富川」 (1957),Tomikawa,04055,04,04_札幌,1957,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04055_1958_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=304,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_304_legend_352.jpg,"1:50,000"
305,5万分の1地質図幅「比宇」 (1959),Biu,04056,04,04_札幌,1959,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04056_1959_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=305,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_305_legend_353.jpg,"1:50,000"
306,5万分の1地質図幅「瀬棚」 (1968),Setana,04057,04,04_札幌,1969,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04057_1970_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=306,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_306_legend_354.jpg,"1:50,000"
307,5万分の1地質図幅「国縫」 (1983),Kunnui,04059,04,04_札幌,1983,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04059_1983_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=307,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_307_legend_355.jpg,"1:50,000"
308,5万分の1地質図幅「西紋鼈」 (1955),Nishimombetsu,04060,04,04_札幌,1955,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04060_1955_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=308,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_308_legend_356.jpg,"1:50,000"
309,5万分の1地質図幅「登別温泉」 (1953),Noboribetsu-Onsen,04061,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=309,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_309_legend_357.jpg,"1:50,000"
310,5万分の1地質図幅「門別」 (1958),Mombetsu,04062,04,04_札幌,1958,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04062_1958_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=310,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_310_legend_358.jpg,"1:50,000"
311,5万分の1地質図幅「静内」 (1958),Shizunai,04063,04,04_札幌,1958,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04063_1958_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=311,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_311_legend_359.jpg,"1:50,000"
313,5万分の1地質図幅「久遠」 (1973),Kudo,04066,04,04_札幌,1973,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04066_1973_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=313,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_313_legend_361.jpg,"1:50,000"
314,5万分の1地質図幅「遊楽部岳」 (1981),Yurappudake,04067,04,04_札幌,1981,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04067_1981_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=314,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_314_legend_362.jpg,"1:50,000"
315,5万分の1地質図幅「八雲」 (1978),Yakumo,04068,04,04_札幌,1978,cached,False,,False,True,False,False,True,True,True,True,True,False,False,False,PDF,PDF→LLM→引用検証,C,True,未着手,0,0,0,0,0,PDFをLLM抽出し引用を機械照合,,,,https://www.gsj.jp/data/50KGM/PDF/GSJ_MAP_G050_04068_1978_D.pdf,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=315,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_315_legend_363.jpg,"1:50,000"
316,5万分の1地質図幅「室蘭」 (1953),Muroran,04069,04,04_札幌,1953,cached,False,,False,False,False,False,True,True,True,True,True,False,False,False,ViewerImage,図幅画像→OCR/Vision→人確認,C,True,未着手,0,0,0,0,0,50k凡例画像をOCR/Vision抽出し目視確認,,,,,,https://gbank.gsj.jp/geonavi/geonavi.php?layers=316,https://gbank.gsj.jp/ld/resource/image/map/gsj_map_316_legend_364.jpg,"1:50,000"
